MMSI,vessel_name,vessel_type,timestamp,latitude,longitude,SOG,COG,heading
100000000,Synthetic Vessel 1,,2025-01-01 01:24:00+00:00,13.077681604753897,80.36372857225633,8.682096494749166,91.0754485190144,91.0754485190144
100000000,Synthetic Vessel 1,,2025-01-01 01:30:00+00:00,13.077681604753897,80.36872857225633,11.795542149013333,85.6505159298528,85.6505159298528
100000000,Synthetic Vessel 1,,2025-01-01 01:36:00+00:00,13.077681604753897,80.37372857225633,11.233589392465843,94.6563203307456,94.6563203307456
100000000,Synthetic Vessel 1,,2025-01-01 01:42:00+00:00,13.077681604753897,80.37872857225632,8.390688456025536,88.0461376917337,88.0461376917337
100000000,Synthetic Vessel 1,,2025-01-01 01:48:00+00:00,13.077681604753897,80.38372857225632,9.760609974958406,91.84233026512156,91.84233026512156
100000000,Synthetic Vessel 1,,2025-01-01 01:54:00+00:00,13.077681604753897,80.38872857225631,9.98070764044508,86.22038234844779,86.22038234844779
100000000,Synthetic Vessel 1,,2025-01-01 02:00:00+00:00,13.077681604753897,80.39372857225631,11.637281608315128,85.34388521115218,85.34388521115218
100000000,Synthetic Vessel 1,,2025-01-01 02:06:00+00:00,13.077681604753897,80.3987285722563,10.650089137415929,87.58779981600017,87.58779981600017
100000000,Synthetic Vessel 1,,2025-01-01 02:12:00+00:00,13.077681604753897,80.4037285722563,10.080272084711243,88.1171107608941,88.1171107608941
100000000,Synthetic Vessel 1,,2025-01-01 02:18:00+00:00,13.077681604753897,80.4087285722563,8.739417822102109,90.4671027934328,90.4671027934328
100000000,Synthetic Vessel 1,,2025-01-01 02:24:00+00:00,13.077681604753897,80.41372857225629,11.100531293444458,94.6958462776456,94.6958462776456
100000000,Synthetic Vessel 1,,2025-01-01 02:30:00+00:00,13.077681604753897,80.41872857225628,11.579309401710596,94.39498941564187,94.39498941564187
100000000,Synthetic Vessel 1,,2025-01-01 02:36:00+00:00,13.077681604753897,80.42372857225628,11.687496940092467,90.97899978811084,90.97899978811084
100000000,Synthetic Vessel 1,,2025-01-01 02:42:00+00:00,13.077681604753897,80.42872857225628,8.783931449676581,85.88492502051919,85.88492502051919
100000000,Synthetic Vessel 1,,2025-01-01 02:48:00+00:00,13.077681604753897,80.43372857225627,9.301321323053058,85.45227288910539,85.45227288910539
100000000,Synthetic Vessel 1,,2025-01-01 02:54:00+00:00,13.077681604753897,80.43872857225627,9.085396127095583,88.88677289689483,88.88677289689483
100000001,Synthetic Vessel 2,,2025-01-01 00:00:00+00:00,13.735793708497608,79.98506057505035,13.021969807540398,50.73272099091455,50.73272099091455
100000001,Synthetic Vessel 2,,2025-01-01 00:06:00+00:00,13.727284721371202,79.99479831378237,6.987156815341724,278.0081169467967,278.0081169467967
100000001,Synthetic Vessel 2,,2025-01-01 00:12:00+00:00,13.717395163713674,80.00110754235146,12.290071680409874,254.46864378514212,254.46864378514212
100000001,Synthetic Vessel 2,,2025-01-01 00:18:00+00:00,13.722820570647391,79.99258843538614,6.158690595251297,129.04766227593814,129.04766227593814
100000001,Synthetic Vessel 2,,2025-01-01 00:24:00+00:00,13.730082639164904,79.99505439792269,5.635583502860237,119.1232889469537,119.1232889469537
100000001,Synthetic Vessel 2,,2025-01-01 00:30:00+00:00,13.72630228559922,79.99155806436322,11.375574713552131,262.6582242017031,262.6582242017031
100000001,Synthetic Vessel 2,,2025-01-01 00:36:00+00:00,13.734046540450748,79.99100236286645,12.13244787222995,43.053928537788615,43.053928537788615
100000001,Synthetic Vessel 2,,2025-01-01 00:42:00+00:00,13.739262241423084,79.99222790681785,9.937955963643908,277.54818478364194,277.54818478364194
100000001,Synthetic Vessel 2,,2025-01-01 00:48:00+00:00,13.739716898010723,79.99077872718502,6.078914269933044,9.150885627874269,9.150885627874269
100000001,Synthetic Vessel 2,,2025-01-01 00:54:00+00:00,13.73034548172446,79.9935069354103,10.085706911647028,113.1681531874776,113.1681531874776
100000001,Synthetic Vessel 2,,2025-01-01 01:00:00+00:00,13.738496811202982,79.98849277999327,12.555511385430489,147.73785229282672,147.73785229282672
100000001,Synthetic Vessel 2,,2025-01-01 01:06:00+00:00,13.733072774512816,79.98003237818985,6.612212872540044,104.31052304895648,104.31052304895648
100000001,Synthetic Vessel 2,,2025-01-01 01:12:00+00:00,13.741666727559666,79.98619478578114,13.714605901877178,228.02535234375244,228.02535234375244
100000001,Synthetic Vessel 2,,2025-01-01 01:18:00+00:00,13.747740169097648,79.97992618695886,10.393422419156508,321.321239456392,321.321239456392
100000001,Synthetic Vessel 2,,2025-01-01 01:24:00+00:00,13.75388897220093,79.98784801295733,6.100519245276768,114.481250989871,114.481250989871
100000001,Synthetic Vessel 2,,2025-01-01 01:30:00+00:00,13.748447675451768,79.98639016872986,13.607305832563434,294.48531573209755,294.48531573209755
100000001,Synthetic Vessel 2,,2025-01-01 01:36:00+00:00,13.738586718062392,79.98660511478141,7.221078104707303,150.26796113356045,150.26796113356045
100000001,Synthetic Vessel 2,,2025-01-01 01:42:00+00:00,13.730984025409064,79.98335741820948,8.232029320207552,339.4474934085069,339.4474934085069
100000001,Synthetic Vessel 2,,2025-01-01 01:48:00+00:00,13.731359837843932,79.98741779738738,14.717820827209607,130.90665685654582,130.90665685654582
100000001,Synthetic Vessel 2,,2025-01-01 01:54:00+00:00,13.740608783742774,79.98245344330388,8.008783098167697,179.00946212125876,179.00946212125876
100000001,Synthetic Vessel 2,,2025-01-01 02:00:00+00:00,13.736305593630323,79.97319118225097,10.026790232288617,219.4431602327629,219.4431602327629
100000001,Synthetic Vessel 2,,2025-01-01 02:06:00+00:00,13.727335168655324,79.9687641115357,7.395618906669724,326.97571894799535,326.97571894799535
100000001,Synthetic Vessel 2,,2025-01-01 02:12:00+00:00,13.720233066097148,79.96855316674126,7.420552715115004,354.83416347981625,354.83416347981625
100000001,Synthetic Vessel 2,,2025-01-01 02:18:00+00:00,13.723675777045266,79.97378555904784,12.282163486118597,85.54951583726388,85.54951583726388
100000001,Synthetic Vessel 2,,2025-01-01 02:24:00+00:00,13.721031439699653,79.97643167565971,10.357746840747584,228.0706958739221,228.0706958739221
100000001,Synthetic Vessel 2,,2025-01-01 02:30:00+00:00,13.71283723510074,79.9831377255715,6.865185103998543,115.4808233898249,115.4808233898249
100000001,Synthetic Vessel 2,,2025-01-01 02:36:00+00:00,13.703652737931836,79.98495558443526,5.165878289278561,243.9231702632217,243.9231702632217
100000001,Synthetic Vessel 2,,2025-01-01 02:42:00+00:00,13.70389459909782,79.97948549993922,6.743664290049915,232.26220454740195,232.26220454740195
100000001,Synthetic Vessel 2,,2025-01-01 02:48:00+00:00,13.70771335385987,79.97722020686523,6.3752094414599325,337.22279594522445,337.22279594522445
100000001,Synthetic Vessel 2,,2025-01-01 02:54:00+00:00,13.704534680880874,79.96948967729004,13.77339353380981,332.8897025802826,332.8897025802826
100000002,Synthetic Vessel 3,,2025-01-01 00:00:00+00:00,12.604927699434338,80.59177210830036,7.418522909004517,190.67420820816236,190.67420820816236
100000002,Synthetic Vessel 3,,2025-01-01 00:06:00+00:00,12.596789754790455,80.59971642345943,11.33101457273268,324.150500578799,324.150500578799
100000002,Synthetic Vessel 3,,2025-01-01 00:12:00+00:00,12.59357035061143,80.59670061495169,13.971102599525771,261.3440443932862,261.3440443932862
100000002,Synthetic Vessel 3,,2025-01-01 00:18:00+00:00,12.601312079096733,80.60229812586884,5.841399649950488,231.1313926155436,231.1313926155436
100000002,Synthetic Vessel 3,,2025-01-01 00:24:00+00:00,12.594544653378623,80.61026920963938,5.091970516166296,218.3144614774524,218.3144614774524
100000002,Synthetic Vessel 3,,2025-01-01 00:30:00+00:00,12.586574084235943,80.61353924502154,6.608080514174986,1.8221701846387277,1.8221701846387277
100000002,Synthetic Vessel 3,,2025-01-01 00:36:00+00:00,12.587548760023274,80.6173771489754,7.242693094605598,234.7060534209362,234.7060534209362
100000002,Synthetic Vessel 3,,2025-01-01 00:42:00+00:00,12.591792344450225,80.61212213072533,12.46491405118024,117.14389133733638,117.14389133733638
100000002,Synthetic Vessel 3,,2025-01-01 00:48:00+00:00,12.59478500243117,80.6191065989352,10.683086033354716,236.7406412281236,236.7406412281236
100000002,Synthetic Vessel 3,,2025-01-01 00:54:00+00:00,12.586658497787733,80.6164609149964,7.439896433790835,95.47285236542116,95.47285236542116
100000002,Synthetic Vessel 3,,2025-01-01 01:00:00+00:00,12.59611870888278,80.61432286948973,11.311386259972627,321.1367598637608,321.1367598637608
100000002,Synthetic Vessel 3,,2025-01-01 01:06:00+00:00,12.602014934953614,80.61437561135183,9.925176938188638,207.68539846548927,207.68539846548927
100000002,Synthetic Vessel 3,,2025-01-01 01:12:00+00:00,12.595919794709577,80.61882465365706,5.243159664314538,101.0780504787081,101.0780504787081
100000002,Synthetic Vessel 3,,2025-01-01 01:18:00+00:00,12.59882924062772,80.6123668672452,14.539285770025874,338.56509036704915,338.56509036704915
100000002,Synthetic Vessel 3,,2025-01-01 01:24:00+00:00,12.607126528432127,80.60977004125031,14.283185625877254,5.564381950392274,5.564381950392274
100000002,Synthetic Vessel 3,,2025-01-01 01:30:00+00:00,12.605690211398471,80.61910313763119,13.5300945546736,346.903191752131,346.903191752131
100000002,Synthetic Vessel 3,,2025-01-01 01:36:00+00:00,12.601579189239864,80.61680509220322,8.169220051562776,306.4092017460685,306.4092017460685
100000002,Synthetic Vessel 3,,2025-01-01 01:42:00+00:00,12.594969044173586,80.61794111745239,11.96029796674973,337.01571869788114,337.01571869788114
100000002,Synthetic Vessel 3,,2025-01-01 01:48:00+00:00,12.596370267575374,80.6098846473278,14.900538501042632,221.4026016117011,221.4026016117011
100000002,Synthetic Vessel 3,,2025-01-01 01:54:00+00:00,12.589171947880104,80.61025124037508,12.407686177542043,315.85430589406394,315.85430589406394
100000002,Synthetic Vessel 3,,2025-01-01 02:00:00+00:00,12.593112262700007,80.61430092205482,7.935918442644933,129.41681443911187,129.41681443911187
100000002,Synthetic Vessel 3,,2025-01-01 02:06:00+00:00,12.59929948580958,80.62050318994841,14.132405525564714,312.14603468883735,312.14603468883735
100000002,Synthetic Vessel 3,,2025-01-01 02:12:00+00:00,12.599526333786798,80.62053351584215,11.499639307777652,287.38626442803906,287.38626442803906
100000002,Synthetic Vessel 3,,2025-01-01 02:18:00+00:00,12.603565671331951,80.62644936923088,8.379951568515358,320.40192305432385,320.40192305432385
100000002,Synthetic Vessel 3,,2025-01-01 02:24:00+00:00,12.60107733038475,80.6183290080277,5.359422737967421,208.18085075862265,208.18085075862265
100000002,Synthetic Vessel 3,,2025-01-01 02:30:00+00:00,12.6003892907474,80.61918190072186,10.908332605690108,103.1548507661824,103.1548507661824
100000002,Synthetic Vessel 3,,2025-01-01 02:36:00+00:00,12.59099929574618,80.60992886449684,8.60190641411263,296.13620183747696,296.13620183747696
100000002,Synthetic Vessel 3,,2025-01-01 02:42:00+00:00,12.583540505999215,80.61037372969793,7.158210274968432,277.1976791154999,277.1976791154999
100000002,Synthetic Vessel 3,,2025-01-01 02:48:00+00:00,12.585998315515598,80.60208067899781,10.31354631568148,18.60541962069877,18.60541962069877
100000002,Synthetic Vessel 3,,2025-01-01 02:54:00+00:00,12.5868110179478,80.60482927702778,14.758520794625346,261.3928801401582,261.3928801401582
100000003,Synthetic Vessel 4,,2025-01-01 00:00:00+00:00,13.121204420497763,79.91202959090774,5.784563813422659,158.02971145402898,158.02971145402898
100000003,Synthetic Vessel 4,,2025-01-01 00:06:00+00:00,13.111711435366074,79.92128255920129,11.95974206093698,300.9528433843941,300.9528433843941
100000003,Synthetic Vessel 4,,2025-01-01 00:12:00+00:00,13.109890494254358,79.91474844560271,7.502428981645953,56.31733536159098,56.31733536159098
100000003,Synthetic Vessel 4,,2025-01-01 00:18:00+00:00,13.11087502754848,79.91904036405671,7.799338969459429,237.6710556183833,237.6710556183833
100000003,Synthetic Vessel 4,,2025-01-01 00:24:00+00:00,13.119972333161744,79.92379830239062,11.117207462343522,199.56745890410423,199.56745890410423
100000003,Synthetic Vessel 4,,2025-01-01 00:30:00+00:00,13.1183643344103,79.91875292218064,12.57846110464369,128.15016431445417,128.15016431445417
100000003,Synthetic Vessel 4,,2025-01-01 00:36:00+00:00,13.108652204182896,79.91107437499079,5.407288023189701,16.56095112783099,16.56095112783099
100000003,Synthetic Vessel 4,,2025-01-01 00:42:00+00:00,13.115761415863116,79.9151475321784,5.978341606510015,170.70257847143708,170.70257847143708
100000003,Synthetic Vessel 4,,2025-01-01 00:48:00+00:00,13.115593733365452,79.914616967594,9.33851649237973,62.35267316760547,62.35267316760547
100000003,Synthetic Vessel 4,,2025-01-01 00:54:00+00:00,13.1135638280534,79.91693396955505,5.453040097720445,228.63371431235177,228.63371431235177
100000003,Synthetic Vessel 4,,2025-01-01 01:00:00+00:00,13.111056080345929,79.91945116786933,13.564898411883222,181.1290530888316,181.1290530888316
100000003,Synthetic Vessel 4,,2025-01-01 01:06:00+00:00,13.114229952978308,79.91270985641096,11.424192782063155,25.404749064154743,25.404749064154743
100000003,Synthetic Vessel 4,,2025-01-01 01:12:00+00:00,13.10476017918914,79.91442536803642,10.75474177875879,338.4828869129847,338.4828869129847
100000003,Synthetic Vessel 4,,2025-01-01 01:18:00+00:00,13.10252357771327,79.91729113240527,10.45616789315935,164.971040576946,164.971040576946
100000003,Synthetic Vessel 4,,2025-01-01 01:24:00+00:00,13.1113528738888,79.91501318516129,14.053506419560636,346.02860297660914,346.02860297660914
100000003,Synthetic Vessel 4,,2025-01-01 01:30:00+00:00,13.105268696584588,79.9064004111788,5.1822182565154975,36.28008049587359,36.28008049587359
100000003,Synthetic Vessel 4,,2025-01-01 01:36:00+00:00,13.097157555799706,79.91006054664712,8.189756302937614,25.627913445682434,25.627913445682434
100000003,Synthetic Vessel 4,,2025-01-01 01:42:00+00:00,13.104055062019096,79.90052598536184,7.818547747734,293.2086537320169,293.2086537320169
100000003,Synthetic Vessel 4,,2025-01-01 01:48:00+00:00,13.096418358571528,79.90446072866912,13.77472013527053,226.41942484075824,226.41942484075824
100000003,Synthetic Vessel 4,,2025-01-01 01:54:00+00:00,13.101119779447606,79.91053034727682,6.774395437797228,101.53244612567032,101.53244612567032
100000003,Synthetic Vessel 4,,2025-01-01 02:00:00+00:00,13.106132074480422,79.91666704206216,9.126176769114265,356.5818511202424,356.5818511202424
100000003,Synthetic Vessel 4,,2025-01-01 02:06:00+00:00,13.10357243619628,79.922195301277,14.307573256035647,122.68927449108642,122.68927449108642
100000003,Synthetic Vessel 4,,2025-01-01 02:12:00+00:00,13.11074069123314,79.9207751818245,12.545428740846823,270.31358440493904,270.31358440493904
100000003,Synthetic Vessel 4,,2025-01-01 02:18:00+00:00,13.102803168609858,79.92882623995808,13.264574661077416,181.89085408122855,181.89085408122855
100000003,Synthetic Vessel 4,,2025-01-01 02:24:00+00:00,13.099204160630473,79.936736704528,5.108376514802984,140.11260434429872,140.11260434429872
100000003,Synthetic Vessel 4,,2025-01-01 02:30:00+00:00,13.107311800158856,79.92856243806372,14.50061967050805,114.95290953254936,114.95290953254936
100000003,Synthetic Vessel 4,,2025-01-01 02:36:00+00:00,13.116323943097608,79.93003119582619,9.484455219783197,227.4613963811277,227.4613963811277
100000003,Synthetic Vessel 4,,2025-01-01 02:42:00+00:00,13.112188158531568,79.92660448673358,12.5237452943768,242.10664418773385,242.10664418773385
100000003,Synthetic Vessel 4,,2025-01-01 02:48:00+00:00,13.118019739406083,79.93239684958947,9.944203047025814,32.83419709752853,32.83419709752853
100000003,Synthetic Vessel 4,,2025-01-01 02:54:00+00:00,13.109170914606418,79.93338742723594,13.877041827582998,158.95098049441572,158.95098049441572
100000004,Synthetic Vessel 5,,2025-01-01 00:00:00+00:00,12.777389858745217,79.51006424548956,6.011226761227903,222.558502793854,222.558502793854
100000004,Synthetic Vessel 5,,2025-01-01 00:06:00+00:00,12.769071994867517,79.51408362811874,13.218600592903565,26.19468229110967,26.19468229110967
100000004,Synthetic Vessel 5,,2025-01-01 00:12:00+00:00,12.773196839410645,79.50571060373157,14.866395785011754,30.54157707066909,30.54157707066909
100000004,Synthetic Vessel 5,,2025-01-01 00:18:00+00:00,12.770682255325768,79.50312344667292,14.472485773838589,292.6078442127009,292.6078442127009
100000004,Synthetic Vessel 5,,2025-01-01 00:24:00+00:00,12.780402276602224,79.5081910103781,5.835007166986688,135.45345079112968,135.45345079112968
100000004,Synthetic Vessel 5,,2025-01-01 00:30:00+00:00,12.785945214920773,79.50935909537282,14.06354385094736,152.71992332891145,152.71992332891145
100000004,Synthetic Vessel 5,,2025-01-01 00:36:00+00:00,12.778169164566895,79.50921159745863,9.686606419941263,4.087312116270865,4.087312116270865
100000004,Synthetic Vessel 5,,2025-01-01 00:42:00+00:00,12.769295230080532,79.50158795578399,11.492103021160636,42.30944883975776,42.30944883975776
100000004,Synthetic Vessel 5,,2025-01-01 00:48:00+00:00,12.77421612766584,79.50325533108594,8.74870579523704,346.3821174508351,346.3821174508351
100000004,Synthetic Vessel 5,,2025-01-01 00:54:00+00:00,12.769930369391476,79.51062731364972,14.632225394406111,80.49450186700295,80.49450186700295
100000004,Synthetic Vessel 5,,2025-01-01 01:00:00+00:00,12.760173458885273,79.52002489018388,13.911431136980712,15.5375683022074,15.5375683022074
100000004,Synthetic Vessel 5,,2025-01-01 01:06:00+00:00,12.760727481067,79.52988418610626,10.538542844013207,26.56676330474359,26.56676330474359
100000004,Synthetic Vessel 5,,2025-01-01 01:12:00+00:00,12.770113531779382,79.53034614298966,11.957486889846171,226.5835097286945,226.5835097286945
100000004,Synthetic Vessel 5,,2025-01-01 01:18:00+00:00,12.769204353074738,79.53289730459134,14.01158010490989,210.35315229231608,210.35315229231608
100000004,Synthetic Vessel 5,,2025-01-01 01:24:00+00:00,12.760113280681567,79.52851656838318,13.902637838909165,342.14813426756115,342.14813426756115
100000004,Synthetic Vessel 5,,2025-01-01 01:30:00+00:00,12.75922641573728,79.53091922033921,6.881211597237613,99.85722587320775,99.85722587320775
100000004,Synthetic Vessel 5,,2025-01-01 01:36:00+00:00,12.75850038383608,79.52798626489974,5.777346369649848,210.11620026631397,210.11620026631397
100000004,Synthetic Vessel 5,,2025-01-01 01:42:00+00:00,12.767988279989405,79.53771047978933,10.360963663441204,251.33821704710823,251.33821704710823
100000004,Synthetic Vessel 5,,2025-01-01 01:48:00+00:00,12.764178832315132,79.54398638018347,6.626169393448913,246.50322211939653,246.50322211939653
100000004,Synthetic Vessel 5,,2025-01-01 01:54:00+00:00,12.772397376005008,79.55043712504194,12.2571950838836,341.9279687850927,341.9279687850927
100000004,Synthetic Vessel 5,,2025-01-01 02:00:00+00:00,12.774665679923723,79.54880198576775,13.660638895004084,335.78225400744475,335.78225400744475
100000004,Synthetic Vessel 5,,2025-01-01 02:06:00+00:00,12.765570053325847,79.5393293252577,13.105533307818328,135.52681207609783,135.52681207609783
100000004,Synthetic Vessel 5,,2025-01-01 02:12:00+00:00,12.775315575912146,79.53233766307977,8.808908566310215,213.88705752676864,213.88705752676864
100000004,Synthetic Vessel 5,,2025-01-01 02:18:00+00:00,12.784713863868438,79.53918004154248,9.686931597949702,301.79833369600965,301.79833369600965
100000004,Synthetic Vessel 5,,2025-01-01 02:24:00+00:00,12.783010253915192,79.53464818298109,13.647223762550531,20.29517879433376,20.29517879433376
100000004,Synthetic Vessel 5,,2025-01-01 02:30:00+00:00,12.789268274097791,79.54464253644682,10.554317056026274,358.78926134660594,358.78926134660594
100000004,Synthetic Vessel 5,,2025-01-01 02:36:00+00:00,12.794648022401404,79.55353785104447,7.473481017431976,305.87306064386814,305.87306064386814
100000004,Synthetic Vessel 5,,2025-01-01 02:42:00+00:00,12.793658905107606,79.5461210393475,11.0617463445088,343.45836981314005,343.45836981314005
100000004,Synthetic Vessel 5,,2025-01-01 02:48:00+00:00,12.788231761217675,79.54955505303562,8.581627180328404,222.5261665648425,222.5261665648425
100000004,Synthetic Vessel 5,,2025-01-01 02:54:00+00:00,12.780502913061667,79.55298651694747,12.723183917356394,187.3107723253656,187.3107723253656
100000005,Synthetic Vessel 6,,2025-01-01 00:00:00+00:00,13.124065138999478,80.97628176006779,9.03482866212397,315.5952969570042,315.5952969570042
100000005,Synthetic Vessel 6,,2025-01-01 00:06:00+00:00,13.116745443568492,80.96685741359406,11.203095513534649,271.8494120425028,271.8494120425028
100000005,Synthetic Vessel 6,,2025-01-01 00:12:00+00:00,13.120827038930477,80.96111669682423,5.14544665667882,49.09373121123711,49.09373121123711
100000005,Synthetic Vessel 6,,2025-01-01 00:18:00+00:00,13.117838790106608,80.96291505056132,9.374749220237293,141.20785623590365,141.20785623590365
100000005,Synthetic Vessel 6,,2025-01-01 00:24:00+00:00,13.125921963996484,80.95988015990179,12.83653012741143,185.03621609753188,185.03621609753188
100000005,Synthetic Vessel 6,,2025-01-01 00:30:00+00:00,13.123852819642908,80.96232189390635,14.495206236576422,310.45093514882825,310.45093514882825
100000005,Synthetic Vessel 6,,2025-01-01 00:36:00+00:00,13.116794289261488,80.97085364640958,7.582443882989583,177.16186550863375,177.16186550863375
100000005,Synthetic Vessel 6,,2025-01-01 00:42:00+00:00,13.115977004386254,80.98045429791529,8.287516102875081,177.34251383743305,177.34251383743305
100000005,Synthetic Vessel 6,,2025-01-01 00:48:00+00:00,13.118645021472588,80.97525721029085,6.288797219106492,27.31079811911901,27.31079811911901
100000005,Synthetic Vessel 6,,2025-01-01 00:54:00+00:00,13.111205938251745,80.9682952641611,11.408747448032146,49.97778215378765,49.97778215378765
100000005,Synthetic Vessel 6,,2025-01-01 01:00:00+00:00,13.104843539939726,80.96520860982757,9.739616402628725,322.84382756616424,322.84382756616424
100000005,Synthetic Vessel 6,,2025-01-01 01:06:00+00:00,13.108194694710146,80.95865500725161,5.408686162664789,69.22404677112148,69.22404677112148
100000005,Synthetic Vessel 6,,2025-01-01 01:12:00+00:00,13.10157339597159,80.95422681403225,5.887025337570556,63.72377433962885,63.72377433962885
100000005,Synthetic Vessel 6,,2025-01-01 01:18:00+00:00,13.0939861133936,80.9534423893929,8.642698610480755,74.2801386260853,74.2801386260853
100000005,Synthetic Vessel 6,,2025-01-01 01:24:00+00:00,13.094054458810698,80.95725028596549,12.994103989090426,14.152370342795615,14.152370342795615
100000005,Synthetic Vessel 6,,2025-01-01 01:30:00+00:00,13.096612466600517,80.94888546660447,14.208724005318132,314.4883046784398,314.4883046784398
100000005,Synthetic Vessel 6,,2025-01-01 01:36:00+00:00,13.087834025797612,80.94442301956741,12.482596903836583,290.23246072550205,290.23246072550205
100000005,Synthetic Vessel 6,,2025-01-01 01:42:00+00:00,13.08152444618474,80.93861000603414,9.845229851910211,133.36995700489751,133.36995700489751
100000005,Synthetic Vessel 6,,2025-01-01 01:48:00+00:00,13.083889541615346,80.93598827882553,12.474709381337563,166.51249780793324,166.51249780793324
100000005,Synthetic Vessel 6,,2025-01-01 01:54:00+00:00,13.074623205673156,80.93103701771241,13.952068376871994,256.80585091843886,256.80585091843886
100000005,Synthetic Vessel 6,,2025-01-01 02:00:00+00:00,13.074856754515473,80.93167928741772,9.474123668234547,38.581924082319375,38.581924082319375
100000005,Synthetic Vessel 6,,2025-01-01 02:06:00+00:00,13.075509099844572,80.92652869749041,8.772841631046226,96.92756314177714,96.92756314177714
100000005,Synthetic Vessel 6,,2025-01-01 02:12:00+00:00,13.065910523800127,80.92297028080208,8.274973521779145,76.12128251875608,76.12128251875608
100000005,Synthetic Vessel 6,,2025-01-01 02:18:00+00:00,13.058305766436511,80.93078082641688,11.791023191444896,213.69328327945752,213.69328327945752
100000005,Synthetic Vessel 6,,2025-01-01 02:24:00+00:00,13.06408919120866,80.93074967039546,10.371065418185475,31.29130371147253,31.29130371147253
100000005,Synthetic Vessel 6,,2025-01-01 02:30:00+00:00,13.065826013569078,80.93565845987915,6.275803027955638,155.39743664268457,155.39743664268457
100000005,Synthetic Vessel 6,,2025-01-01 02:36:00+00:00,13.061501531685051,80.93292010580713,10.70778304668912,232.53020687937644,232.53020687937644
100000005,Synthetic Vessel 6,,2025-01-01 02:42:00+00:00,13.05862346620301,80.94265041078299,7.372267917359945,218.0789349684794,218.0789349684794
100000005,Synthetic Vessel 6,,2025-01-01 02:48:00+00:00,13.050659115655415,80.93570759356668,6.6068137325955565,88.54478221842292,88.54478221842292
100000005,Synthetic Vessel 6,,2025-01-01 02:54:00+00:00,13.044390456136444,80.93140949694055,13.967654246264251,62.414494306111735,62.414494306111735
100000006,Synthetic Vessel 7,,2025-01-01 00:00:00+00:00,12.24137542786308,80.32937035147869,8.978555990457416,40.33400478049885,40.33400478049885
100000006,Synthetic Vessel 7,,2025-01-01 00:06:00+00:00,12.250764836528589,80.33668049399657,7.579028270449398,294.1459455417408,294.1459455417408
100000006,Synthetic Vessel 7,,2025-01-01 00:12:00+00:00,12.244182588276388,80.34005335839505,10.567628930139298,334.5753560859309,334.5753560859309
100000006,Synthetic Vessel 7,,2025-01-01 00:18:00+00:00,12.245614842065786,80.33565294026826,6.870437485575234,277.01745594909727,277.01745594909727
100000006,Synthetic Vessel 7,,2025-01-01 00:24:00+00:00,12.24208842679387,80.33416166904058,7.424097324150802,182.7397363264038,182.7397363264038
100000006,Synthetic Vessel 7,,2025-01-01 00:30:00+00:00,12.234385163288657,80.33637406988942,10.812382214226124,103.90699916649208,103.90699916649208
100000006,Synthetic Vessel 7,,2025-01-01 00:36:00+00:00,12.22747241759414,80.33599687192651,5.5182353682242695,191.7321957185709,191.7321957185709
100000006,Synthetic Vessel 7,,2025-01-01 00:42:00+00:00,12.22420450315802,80.32868516546529,14.899602323899453,22.814989370196383,22.814989370196383
